id,name,product,colour,quantity
3001,Fred,paper,orange,86
3002,Ger,paint,black,37
3003,Bob,paint,pink,88
3004,Ger,paint,pink,12
3005,Ger,card,green,15
3006,Fred,pencil,white,95
3007,Bob,card,pink,87
3008,Eve,paint,orange,24
3009,Eve,pencil,pink,87
3010,Alice,pencil,white,79
3011,Alice,card,white,80
3012,Dan,card,orange,98
3013,Bob,paint,purple,72
3014,Dan,paper,black,61
3015,Ger,eraser,orange,23
3016,Carol,paper,red,83
3017,Alice,pen,white,100
3018,Eve,card,black,57
3019,Dan,paper,green,20
3020,Dan,pen,orange,46
3021,Fred,eraser,blue,28
3022,Fred,paint,red,39
3023,Carol,paper,black,36
3024,Harriet,paper,red,39
3025,Bob,paper,white,19
3026,Carol,pencil,orange,64
3027,Alice,paper,blue,37
3028,Fred,paint,blue,88
3029,Bob,pen,orange,80
3030,Ger,pencil,orange,26
3031,Eve,pen,black,19
3032,Fred,paint,red,95
3033,Ger,paper,red,35
3034,Fred,card,pink,13
3035,Ger,pencil,blue,7
3036,Eve,pen,orange,34
3037,Dan,eraser,black,80
3038,Alice,eraser,black,58
3039,Alice,paper,white,92
3040,Ger,pen,orange,68
3041,Alice,eraser,green,16
3042,Ger,paint,white,54
3043,Bob,pencil,blue,65
3044,Ger,paper,orange,61
3045,Fred,paint,red,11
3046,Bob,paint,green,36
3047,Bob,paint,pink,99
3048,Alice,paper,purple,68
3049,Eve,eraser,orange,4
3050,Fred,pen,green,10
3051,Fred,paint,orange,76
3052,Carol,card,green,10
3053,Dan,pencil,green,82
3054,Alice,eraser,blue,58
3055,Bob,card,blue,4
3056,Fred,paint,green,45
3057,Eve,pencil,white,44
3058,Fred,pen,white,92
3059,Bob,paint,blue,9
3060,Ger,paint,orange,16
3061,Eve,eraser,red,2
3062,Harriet,pen,black,10
3063,Eve,paint,purple,24
3064,Harriet,eraser,orange,17
3065,Alice,card,white,5
3066,Alice,eraser,green,3
3067,Alice,paper,purple,54
3068,Harriet,paint,pink,91
3069,Fred,paint,white,74
3070,Carol,card,purple,67
3071,Carol,paper,white,16
3072,Ger,pencil,blue,8
3073,Bob,pencil,blue,90
3074,Ger,card,purple,29
3075,Fred,pencil,purple,77
3076,Alice,card,black,16
3077,Alice,paint,red,57
3078,Carol,paper,pink,52
3079,Alice,paint,black,35
3080,Carol,paper,purple,8
3081,Dan,paper,red,31
3082,Alice,pen,white,97
3083,Alice,paper,blue,14
3084,Fred,pencil,purple,52
3085,Ger,card,red,56
3086,Harriet,card,orange,65
3087,Dan,paint,black,45
3088,Dan,pen,blue,36
3089,Ger,paint,purple,36
3090,Dan,paper,red,39
3091,Dan,pencil,purple,48
3092,Alice,eraser,orange,88
3093,Eve,paper,blue,74
3094,Alice,eraser,orange,18
3095,Harriet,eraser,orange,82
3096,Harriet,paper,red,98
3097,Alice,pen,orange,15
3098,Eve,pencil,pink,7
3099,Alice,pencil,blue,42
3100,Alice,paint,black,15
3101,Ger,paint,orange,79
3102,Dan,pen,purple,74
3103,Harriet,paint,black,80
3104,Eve,pencil,red,30
3105,Fred,paper,black,71
3106,Alice,pencil,purple,91
3107,Eve,paper,green,49
3108,Ger,paint,purple,50
3109,Fred,eraser,pink,89
3110,Carol,paint,black,58
3111,Carol,pen,orange,87
3112,Carol,pen,blue,23
3113,Alice,card,blue,80
3114,Eve,paper,blue,39
3115,Harriet,pencil,red,33
3116,Bob,pen,red,53
3117,Dan,eraser,blue,66
3118,Bob,eraser,green,85
3119,Dan,pen,black,81
3120,Dan,eraser,purple,90
3121,Bob,paint,pink,74
3122,Eve,pen,purple,22
3123,Harriet,eraser,purple,75
3124,Fred,pencil,pink,86
3125,Alice,eraser,orange,89
3126,Harriet,eraser,orange,28
3127,Eve,paper,red,67
3128,Fred,pen,blue,92
3129,Alice,eraser,green,60
3130,Ger,eraser,green,70
3131,Dan,paint,white,98
3132,Ger,card,orange,31
3133,Eve,paint,pink,66
3134,Dan,paint,blue,87
3135,Alice,card,pink,52
3136,Harriet,eraser,red,90
3137,Harriet,eraser,green,34
3138,Dan,paper,blue,62
3139,Eve,eraser,black,52
3140,Carol,paint,green,99
3141,Dan,paper,purple,79
3142,Eve,paper,black,91
3143,Carol,pen,orange,40
3144,Bob,eraser,green,37
3145,Ger,eraser,pink,10
3146,Alice,pen,black,54
3147,Fred,paint,red,75
3148,Dan,paper,pink,68
3149,Ger,card,orange,67
3150,Eve,paper,green,79
3151,Carol,paper,orange,27
3152,Ger,pencil,red,22
3153,Ger,paint,black,53
3154,Harriet,eraser,red,87
3155,Alice,eraser,white,70
3156,Carol,eraser,pink,37
3157,Harriet,paint,black,61
3158,Alice,paint,red,73
3159,Dan,pen,pink,79
3160,Alice,pencil,pink,75
3161,Dan,paint,purple,96
3162,Fred,eraser,blue,63
3163,Carol,paint,orange,17
3164,Eve,paint,white,29
3165,Ger,pencil,blue,68
3166,Alice,card,orange,36
3167,Fred,paint,red,80
3168,Eve,paper,red,98
3169,Bob,pen,blue,28
3170,Ger,eraser,white,26
3171,Bob,eraser,purple,36
3172,Dan,paper,pink,84
3173,Alice,card,purple,26
3174,Harriet,eraser,white,2
3175,Fred,paper,white,8
3176,Dan,pencil,red,81
3177,Carol,eraser,red,59
3178,Fred,pencil,pink,98
3179,Ger,pen,red,33
3180,Carol,pen,purple,38
3181,Harriet,eraser,blue,19
3182,Ger,pen,pink,42
3183,Dan,card,black,40
3184,Carol,paint,orange,52
3185,Ger,eraser,blue,24
3186,Harriet,card,orange,20
3187,Ger,eraser,black,42
3188,Carol,pencil,purple,5
3189,Carol,eraser,pink,31
3190,Carol,pen,blue,39
3191,Alice,card,purple,18
3192,Bob,card,red,58
3193,Bob,pencil,blue,21
3194,Eve,eraser,black,55
3195,Bob,pencil,red,54
3196,Alice,card,green,20
3197,Fred,paint,white,39
3198,Fred,eraser,orange,13
3199,Eve,paper,green,53
3200,Carol,paint,orange,23
3201,Eve,eraser,purple,93
3202,Alice,card,pink,90
3203,Carol,paper,pink,51
3204,Fred,pen,black,20
3205,Bob,pen,blue,91
3206,Ger,paper,purple,23
3207,Alice,pen,pink,63
3208,Harriet,paper,orange,82
3209,Eve,eraser,white,67
3210,Carol,paint,pink,100
3211,Carol,paper,pink,10
3212,Bob,eraser,blue,74
3213,Carol,pencil,pink,81
3214,Bob,eraser,pink,85
3215,Carol,card,white,51
3216,Bob,paper,orange,13
3217,Fred,paint,white,31
3218,Eve,eraser,pink,23
3219,Ger,paint,green,18
3220,Ger,paper,green,70
3221,Eve,paper,red,51
3222,Eve,paper,blue,54
3223,Alice,pen,green,100
3224,Fred,card,orange,70
3225,Alice,paper,white,49
3226,Alice,paint,white,2
3227,Eve,eraser,red,57
3228,Eve,card,pink,83
3229,Ger,card,purple,15
3230,Ger,paper,orange,36
3231,Eve,paint,orange,39
3232,Carol,pen,orange,90
3233,Bob,paint,pink,99
3234,Eve,paper,white,80
3235,Carol,paper,red,65
3236,Eve,card,pink,82
3237,Carol,card,white,62
3238,Alice,pencil,pink,88
3239,Alice,paint,orange,98
3240,Bob,paper,orange,75
3241,Bob,eraser,black,29
3242,Ger,pencil,green,63
3243,Dan,card,pink,49
3244,Ger,card,blue,20
3245,Eve,pen,white,97
3246,Ger,paint,blue,15
3247,Harriet,card,purple,5
3248,Dan,paper,white,51
3249,Ger,paint,green,5
3250,Dan,card,pink,93
3251,Ger,paper,red,7
3252,Harriet,eraser,red,46
3253,Carol,paint,blue,99
3254,Dan,eraser,purple,47
3255,Dan,pencil,pink,55
3256,Fred,paint,pink,35
3257,Dan,paper,pink,57
3258,Bob,eraser,blue,64
3259,Harriet,eraser,pink,44
3260,Ger,card,black,76
3261,Harriet,eraser,pink,4
3262,Ger,pencil,green,99
3263,Harriet,pencil,white,23
3264,Ger,card,orange,32
3265,Carol,paper,red,88
3266,Fred,paint,red,10
3267,Harriet,card,orange,39
3268,Alice,paper,black,81
3269,Eve,eraser,pink,2
3270,Harriet,pen,orange,30
3271,Carol,eraser,pink,76
3272,Carol,eraser,pink,37
3273,Harriet,card,orange,87
3274,Dan,eraser,black,82
3275,Fred,pencil,orange,36
3276,Alice,paper,blue,57
3277,Alice,pencil,black,90
3278,Fred,card,black,40
3279,Carol,paint,white,80
3280,Harriet,eraser,orange,9
3281,Carol,paper,purple,1
3282,Alice,paper,green,17
3283,Fred,paint,white,100
3284,Carol,eraser,purple,55
3285,Bob,paper,orange,39
3286,Alice,eraser,black,27
3287,Fred,paint,green,26
3288,Eve,card,purple,38
3289,Eve,card,white,38
3290,Alice,paint,purple,51
3291,Eve,pencil,red,94
3292,Bob,pencil,pink,97
3293,Alice,eraser,green,76
3294,Fred,paint,black,95
3295,Harriet,paper,orange,27
3296,Eve,card,white,92
3297,Fred,pencil,pink,63
3298,Eve,paint,purple,58
3299,Carol,pencil,red,57
3300,Ger,card,green,16
3301,Bob,paper,green,30
3302,Fred,paint,white,17
3303,Ger,paper,white,78
3304,Alice,paint,purple,35
3305,Carol,card,red,79
3306,Ger,pencil,orange,10
3307,Carol,card,white,72
3308,Dan,eraser,pink,56
3309,Carol,paint,blue,44
3310,Carol,paint,red,63
3311,Ger,paper,pink,10
3312,Ger,paint,red,56
3313,Harriet,pen,orange,33
3314,Ger,paint,green,81
3315,Fred,paper,blue,9
3316,Fred,paint,white,44
3317,Ger,paper,pink,19
3318,Ger,pen,blue,79
3319,Carol,paper,orange,63
3320,Harriet,pencil,purple,52
3321,Fred,pencil,pink,41
3322,Bob,paper,purple,79
3323,Ger,card,orange,98
3324,Carol,card,orange,61
3325,Ger,pen,black,51
3326,Bob,paper,purple,62
3327,Alice,card,blue,40
3328,Dan,pen,white,29
3329,Dan,paper,red,55
3330,Ger,paint,blue,87
3331,Fred,pencil,purple,98
3332,Eve,pencil,white,19
3333,Carol,paint,purple,82
3334,Carol,eraser,orange,8
3335,Dan,pencil,green,4
3336,Ger,pencil,red,53
3337,Dan,pencil,blue,26
3338,Harriet,pencil,pink,54
3339,Harriet,pencil,white,38
3340,Fred,eraser,blue,9
3341,Eve,pen,purple,36
3342,Dan,paint,pink,77
3343,Eve,card,red,19
3344,Fred,pen,red,94
3345,Fred,paint,blue,7
3346,Dan,paper,purple,51
3347,Carol,card,black,33
3348,Fred,paper,purple,66
3349,Carol,paper,purple,30
3350,Alice,pen,blue,21
3351,Ger,card,orange,26
3352,Bob,paint,white,96
3353,Alice,card,white,90
3354,Dan,paper,pink,83
3355,Bob,card,black,73
3356,Dan,card,red,22
3357,Ger,pencil,purple,33
3358,Fred,eraser,black,87
3359,Alice,card,pink,68
3360,Dan,pencil,red,61
3361,Carol,pen,red,81
3362,Ger,pen,white,32
3363,Ger,pen,red,8
3364,Alice,eraser,red,89
3365,Carol,paint,pink,56
3366,Fred,pencil,white,49
3367,Harriet,paint,orange,22
3368,Bob,eraser,orange,24
3369,Alice,eraser,purple,42
3370,Harriet,paper,pink,18
3371,Carol,pen,black,57
3372,Fred,pencil,white,38
3373,Fred,card,pink,89
3374,Bob,paper,pink,80
3375,Alice,paint,blue,5
3376,Dan,paper,green,31
3377,Carol,eraser,purple,98
3378,Alice,pencil,white,87
3379,Bob,pen,red,82
3380,Dan,pen,orange,89
3381,Eve,card,black,36
3382,Ger,pen,pink,20
3383,Fred,paint,black,47
3384,Alice,card,black,68
3385,Bob,eraser,pink,81
3386,Ger,pen,black,97
3387,Alice,eraser,black,18
3388,Harriet,pencil,black,54
3389,Alice,pen,green,72
3390,Carol,card,orange,86
3391,Fred,paper,green,10
3392,Harriet,eraser,blue,7
3393,Alice,pen,pink,15
3394,Fred,paper,black,23
3395,Dan,pen,orange,95
3396,Carol,pen,green,97
3397,Carol,paint,pink,9
3398,Ger,paint,white,7
3399,Eve,pencil,orange,98
3400,Harriet,card,pink,14
3401,Bob,paint,pink,97
3402,Ger,pencil,red,96
3403,Eve,eraser,purple,22
3404,Ger,eraser,blue,14
3405,Alice,paper,red,4
3406,Ger,pen,orange,67
3407,Alice,card,pink,59
3408,Eve,card,pink,26
3409,Carol,pen,purple,72
3410,Alice,paper,orange,48
3411,Bob,eraser,pink,88
3412,Bob,paper,blue,96
3413,Fred,eraser,white,70
3414,Bob,card,orange,87
3415,Harriet,paper,purple,28
3416,Alice,pencil,green,9
3417,Eve,paper,pink,96
3418,Harriet,pencil,white,98
3419,Ger,pen,green,31
3420,Ger,pen,blue,11
3421,Alice,paper,purple,43
3422,Carol,paint,blue,66
3423,Harriet,pencil,white,78
3424,Dan,paper,white,72
3425,Harriet,pen,white,88
3426,Ger,pen,pink,16
3427,Bob,card,black,68
3428,Eve,pen,black,55
3429,Ger,paper,orange,79
3430,Fred,eraser,green,35
3431,Ger,card,pink,51
3432,Carol,pen,black,29
3433,Dan,paint,white,80
3434,Bob,pencil,black,79
3435,Eve,paint,green,96
3436,Bob,card,pink,58
3437,Harriet,pen,purple,94
3438,Alice,pen,pink,73
3439,Eve,paint,green,75
3440,Carol,pencil,blue,50
3441,Ger,card,white,28
3442,Dan,eraser,pink,88
3443,Dan,card,green,69
3444,Ger,eraser,purple,51
3445,Dan,eraser,black,25
3446,Bob,card,purple,70
3447,Harriet,paint,purple,12
3448,Bob,card,orange,27
3449,Fred,paper,blue,19
3450,Bob,pen,pink,37
3451,Eve,card,green,2
3452,Eve,paint,orange,94
3453,Bob,paint,pink,3
3454,Alice,paper,green,84
3455,Dan,pen,red,39
3456,Carol,eraser,orange,49
3457,Dan,paint,blue,60
3458,Fred,pencil,blue,65
3459,Harriet,paint,white,12
3460,Eve,paint,green,28
3461,Bob,paper,black,6
3462,Eve,pen,orange,22
3463,Ger,paper,pink,9
3464,Carol,pen,blue,45
3465,Harriet,paint,red,59
3466,Harriet,paint,white,91
3467,Dan,pencil,green,40
3468,Alice,paint,pink,82
3469,Fred,pen,orange,15
3470,Eve,pencil,red,51
3471,Fred,eraser,green,70
3472,Ger,paint,purple,58
3473,Carol,card,purple,25
3474,Harriet,card,orange,70
3475,Carol,card,red,92
3476,Eve,paint,purple,39
3477,Eve,pen,purple,75
3478,Carol,paint,blue,15
3479,Harriet,pencil,pink,92
3480,Harriet,paper,white,74
3481,Fred,card,pink,37
3482,Ger,paper,black,15
3483,Harriet,eraser,green,92
3484,Dan,pen,white,43
3485,Alice,paint,orange,20
3486,Carol,pen,pink,80
3487,Dan,eraser,blue,18
3488,Bob,paper,purple,45
3489,Bob,paper,red,16
3490,Dan,card,purple,36
3491,Bob,paper,black,11
3492,Ger,paint,red,60
3493,Dan,pencil,red,66
3494,Carol,pencil,orange,59
3495,Eve,pen,blue,11
3496,Eve,card,blue,46
3497,Ger,pencil,purple,35
3498,Harriet,pencil,blue,94
3499,Dan,eraser,green,44
3500,Bob,paint,pink,64
3501,Alice,paper,purple,43
3502,Harriet,pencil,purple,80
3503,Fred,card,red,22
3504,Dan,pencil,green,92
3505,Harriet,pen,pink,9
3506,Carol,pencil,pink,38
3507,Alice,paper,pink,49
3508,Harriet,paper,green,14
3509,Bob,eraser,orange,14
3510,Ger,paper,green,57
3511,Eve,pen,pink,41
3512,Ger,card,orange,1
3513,Carol,pen,green,70
3514,Alice,paper,red,52
3515,Bob,paint,blue,26
3516,Fred,card,white,52
3517,Dan,paper,white,48
3518,Carol,pen,blue,98
3519,Dan,eraser,black,9
3520,Eve,pencil,purple,12
3521,Alice,pen,blue,47
3522,Ger,card,green,95
3523,Ger,paint,white,77
3524,Carol,pencil,orange,65
3525,Alice,card,white,78
3526,Fred,paint,blue,41
3527,Carol,eraser,orange,9
3528,Fred,pen,blue,43
3529,Ger,eraser,white,54
3530,Eve,eraser,pink,40
3531,Dan,paint,orange,11
3532,Harriet,card,pink,5
3533,Dan,paint,blue,88
3534,Ger,pen,blue,13
3535,Harriet,eraser,green,73
3536,Carol,paper,orange,51
3537,Ger,eraser,red,6
3538,Fred,eraser,white,34
3539,Alice,paint,orange,27
3540,Bob,pen,blue,13
3541,Bob,card,black,79
3542,Harriet,eraser,blue,39
3543,Fred,pencil,blue,13
3544,Ger,pencil,blue,44
3545,Bob,paper,pink,32
3546,Carol,pen,purple,42
3547,Dan,eraser,pink,43
3548,Dan,card,purple,12
3549,Carol,paint,purple,60
3550,Harriet,paper,red,93
3551,Dan,paper,pink,27
3552,Eve,paper,pink,62
3553,Dan,paper,black,84
3554,Fred,card,red,84
3555,Bob,paint,red,95
3556,Carol,pencil,red,77
3557,Bob,eraser,pink,25
3558,Bob,pen,orange,35
3559,Eve,card,red,75
3560,Harriet,eraser,white,70
3561,Fred,paper,purple,80
3562,Ger,pencil,orange,4
3563,Carol,paint,purple,55
3564,Harriet,paint,white,1
3565,Alice,eraser,blue,93
3566,Ger,paint,purple,22
3567,Harriet,eraser,orange,68
3568,Carol,pencil,blue,13
3569,Alice,eraser,orange,38
3570,Eve,pen,orange,60
3571,Ger,paint,white,52
3572,Alice,pencil,blue,5
3573,Dan,paint,black,45
3574,Dan,card,green,18
3575,Dan,paper,green,42
3576,Bob,card,purple,63
3577,Ger,paint,white,9
3578,Fred,pencil,pink,58
3579,Fred,paint,white,40
3580,Dan,pen,black,83
3581,Eve,paint,black,8
3582,Eve,pencil,white,97
3583,Bob,paint,red,71
3584,Ger,card,green,23
3585,Carol,pen,purple,27
3586,Alice,paint,white,4
3587,Bob,paper,white,100
3588,Harriet,pencil,pink,81
3589,Ger,paint,red,68
3590,Eve,eraser,pink,63
3591,Eve,pen,green,47
3592,Harriet,pen,pink,97
3593,Harriet,pencil,blue,55
3594,Alice,card,blue,86
3595,Harriet,pen,blue,24
3596,Harriet,eraser,orange,72
3597,Harriet,pencil,red,79
3598,Harriet,paint,orange,52
3599,Carol,card,orange,52
3600,Ger,pencil,red,92
3601,Eve,paint,purple,46
3602,Harriet,paper,black,23
3603,Carol,pencil,pink,68
3604,Ger,pencil,pink,19
3605,Alice,paper,green,56
3606,Alice,eraser,black,95
3607,Carol,paper,green,89
3608,Fred,paper,green,56
3609,Fred,pencil,pink,72
3610,Alice,paint,orange,18
3611,Carol,pencil,green,21
3612,Alice,card,orange,67
3613,Eve,paper,blue,33
3614,Harriet,paper,orange,79
3615,Alice,card,black,92
3616,Fred,pen,white,63
3617,Eve,pencil,blue,50
3618,Eve,eraser,purple,85
3619,Dan,paper,orange,28
3620,Carol,eraser,orange,93
3621,Alice,paper,white,3
3622,Dan,card,orange,86
3623,Harriet,card,orange,47
3624,Ger,pen,red,82
3625,Eve,card,white,63
3626,Bob,paint,green,66
3627,Alice,eraser,white,60
3628,Carol,pen,black,61
3629,Harriet,pen,white,97
3630,Alice,card,pink,81
3631,Bob,pencil,black,63
3632,Eve,eraser,black,31
3633,Harriet,paint,green,23
3634,Harriet,pen,blue,83
3635,Harriet,paper,white,56
3636,Alice,paper,pink,64
3637,Eve,paper,white,15
3638,Harriet,card,black,66
3639,Fred,pencil,black,52
3640,Fred,pen,black,22
3641,Alice,pencil,green,94
3642,Ger,paint,orange,45
3643,Ger,pencil,white,7
3644,Dan,eraser,purple,66
3645,Ger,pencil,blue,47
3646,Harriet,pen,purple,51
3647,Carol,pen,red,8
3648,Eve,card,red,52
3649,Carol,paint,black,83
3650,Fred,pen,purple,30
3651,Dan,pen,black,94
3652,Ger,pen,black,88
3653,Ger,pencil,pink,53
3654,Ger,paint,black,34
3655,Fred,paint,purple,94
3656,Carol,paper,pink,92
3657,Carol,pen,black,46
3658,Carol,pen,pink,32
3659,Dan,card,blue,20
3660,Eve,paper,purple,17
3661,Carol,pencil,black,57
3662,Fred,pencil,green,77
3663,Harriet,pen,red,7
3664,Harriet,paint,white,51
3665,Bob,pen,green,82
3666,Harriet,card,pink,80
3667,Dan,pen,green,87
3668,Alice,pen,red,14
3669,Bob,pen,pink,82
3670,Ger,pencil,pink,4
3671,Carol,paint,pink,45
3672,Harriet,card,red,90
3673,Bob,eraser,white,83
3674,Dan,paper,purple,21
3675,Ger,pen,pink,37
3676,Ger,card,green,95
3677,Fred,eraser,green,34
3678,Eve,paper,orange,20
3679,Carol,eraser,green,24
3680,Dan,paint,black,90
3681,Bob,pen,green,61
3682,Bob,paper,orange,22
3683,Carol,pencil,green,58
3684,Eve,card,blue,99
3685,Alice,pen,red,37
3686,Dan,pen,black,60
3687,Eve,paint,black,4
3688,Eve,paper,blue,53
3689,Ger,card,white,6
3690,Ger,pen,black,60
3691,Dan,card,blue,73
3692,Harriet,paper,purple,82
3693,Harriet,card,black,14
3694,Eve,card,orange,1
3695,Fred,paper,red,96
3696,Harriet,paper,black,62
3697,Eve,paint,pink,13
3698,Eve,pencil,purple,25
3699,Bob,card,red,53
3700,Alice,pencil,red,25
3701,Ger,eraser,white,42
3702,Ger,pen,green,4
3703,Fred,pen,black,88
3704,Eve,pencil,orange,79
3705,Carol,paint,green,12
3706,Bob,paper,purple,43
3707,Dan,pencil,red,72
3708,Alice,paint,black,67
3709,Harriet,pencil,blue,69
3710,Ger,eraser,blue,16
3711,Fred,card,black,41
3712,Fred,paint,blue,94
3713,Fred,pencil,red,17
3714,Alice,paint,pink,63
3715,Dan,paper,white,17
3716,Dan,eraser,blue,46
3717,Dan,card,red,100
3718,Eve,paper,green,86
3719,Ger,eraser,green,6
3720,Eve,pen,purple,17
3721,Harriet,pen,purple,41
3722,Alice,pencil,pink,93
3723,Bob,pencil,black,98
3724,Ger,paint,blue,95
3725,Bob,pencil,pink,39
3726,Harriet,paper,red,55
3727,Ger,card,pink,53
3728,Eve,pen,green,12
3729,Dan,pen,black,51
3730,Dan,eraser,black,34
3731,Bob,card,orange,77
3732,Harriet,card,orange,86
3733,Ger,pen,red,73
3734,Harriet,pen,purple,57
3735,Carol,paper,orange,93
3736,Ger,paint,purple,88
3737,Alice,paper,green,86
3738,Ger,pencil,red,82
3739,Fred,paper,blue,1
3740,Eve,pencil,pink,71
3741,Carol,eraser,green,98
3742,Alice,paint,black,10
3743,Dan,pencil,purple,1
3744,Fred,paint,black,57
3745,Harriet,paper,green,68
3746,Carol,pen,pink,86
3747,Harriet,eraser,purple,61
3748,Dan,paint,white,57
3749,Fred,pen,white,34
3750,Alice,paint,pink,9
3751,Eve,pencil,black,92
3752,Fred,card,red,13
3753,Carol,paper,blue,94
3754,Alice,paint,red,32
3755,Fred,eraser,blue,76
3756,Dan,pen,orange,6
3757,Bob,pencil,purple,17
3758,Harriet,paper,orange,57
3759,Eve,card,red,3
3760,Dan,eraser,blue,94
3761,Dan,paper,blue,95
3762,Harriet,paper,white,64
3763,Alice,pencil,blue,60
3764,Ger,pencil,purple,18
3765,Harriet,pen,purple,65
3766,Harriet,card,pink,15
3767,Dan,eraser,blue,60
3768,Eve,paint,black,99
3769,Harriet,card,white,74
3770,Eve,card,black,53
3771,Harriet,paint,red,87
3772,Harriet,card,purple,48
3773,Bob,pen,white,78
3774,Bob,pen,orange,72
3775,Fred,paint,blue,36
3776,Alice,eraser,orange,4
3777,Eve,paper,green,43
3778,Harriet,eraser,red,16
3779,Eve,eraser,black,45
3780,Alice,paper,green,68
3781,Fred,card,red,93
3782,Carol,eraser,green,69
3783,Dan,pen,blue,36
3784,Eve,card,white,18
3785,Bob,pencil,pink,36
3786,Ger,pen,red,5
3787,Harriet,eraser,black,76
3788,Ger,paper,purple,53
3789,Eve,paper,white,88
3790,Eve,card,purple,81
3791,Harriet,paint,orange,67
3792,Ger,eraser,red,33
3793,Dan,pen,purple,33
3794,Fred,pencil,white,12
3795,Carol,pen,black,91
3796,Dan,eraser,purple,12
3797,Fred,pen,orange,83
3798,Ger,pencil,pink,6
3799,Dan,pencil,purple,72
3800,Ger,pen,white,73
3801,Ger,paper,red,54
3802,Dan,card,purple,32
3803,Alice,pencil,red,79
3804,Eve,pencil,pink,6
3805,Harriet,eraser,blue,71
3806,Fred,paint,pink,30
3807,Fred,card,white,21
3808,Harriet,paper,orange,60
3809,Dan,paint,blue,80
3810,Bob,paper,red,64
3811,Dan,pen,white,44
3812,Alice,pencil,pink,94
3813,Bob,paper,blue,94
3814,Ger,paint,blue,18
3815,Alice,pen,purple,7
3816,Eve,pencil,green,20
3817,Ger,pencil,black,14
3818,Eve,pen,blue,90
3819,Bob,paint,pink,99
3820,Harriet,card,blue,41
3821,Harriet,pen,blue,25
3822,Bob,pen,orange,100
3823,Dan,paint,orange,63
3824,Eve,pen,purple,32
3825,Carol,pencil,pink,88
3826,Ger,pen,green,11
3827,Carol,card,green,25
3828,Bob,pencil,purple,54
3829,Ger,card,pink,84
3830,Harriet,paper,green,19
3831,Carol,pen,black,72
3832,Alice,eraser,blue,1
3833,Carol,paint,black,11
3834,Harriet,paint,white,61
3835,Dan,pencil,black,99
3836,Dan,eraser,pink,48
3837,Carol,card,green,66
3838,Fred,card,pink,15
3839,Bob,card,white,5
3840,Fred,pencil,pink,37
3841,Fred,paint,green,99
3842,Carol,paint,blue,85
3843,Eve,paper,orange,33
3844,Dan,eraser,orange,83
3845,Ger,pen,purple,65
3846,Fred,pencil,white,59
3847,Harriet,paint,white,98
3848,Bob,paint,orange,65
3849,Harriet,pencil,black,60
3850,Eve,card,pink,70
3851,Harriet,card,purple,37
3852,Fred,pencil,white,9
3853,Carol,card,red,99
3854,Ger,pencil,white,5
3855,Dan,card,red,30
3856,Eve,paper,green,55
3857,Fred,paint,black,87
3858,Fred,paper,red,48
3859,Ger,eraser,orange,52
3860,Eve,card,black,55
3861,Dan,pencil,pink,74
3862,Fred,pencil,orange,47
3863,Alice,paint,pink,37
3864,Dan,paper,green,52
3865,Carol,paint,blue,71
3866,Alice,card,green,80
3867,Carol,pencil,orange,5
3868,Fred,eraser,orange,51
3869,Carol,paper,purple,77
3870,Dan,paper,blue,14
3871,Eve,pencil,pink,87
3872,Harriet,eraser,black,71
3873,Fred,eraser,blue,94
3874,Alice,eraser,blue,34
3875,Harriet,card,purple,55
3876,Dan,paper,pink,73
3877,Ger,paint,orange,85
3878,Eve,eraser,blue,72
3879,Bob,paint,orange,95
3880,Eve,pen,pink,90
3881,Ger,pen,purple,46
